address,advantage,city,company_name,education,industry,industryLables,label,position_detail,position_name,salary,size,stage,work_year
3.开发应用新数据源与建模方法，各类统计模型的训练和调整维护
【任职要求】
1.本科及以上学历2019年应届毕业生，理工（数学、计算机，统计等）或经管（经济学，运筹学）专业
2.熟练运用至少一门编程语言，如：Python、R、Java等
3.良好的沟通能力，较强的逻辑思维能力，具备良好的团队合作精神与创新能力
4.较强的快速学习能力，强烈的自驱力

",2019校招-数据挖掘工程师,11k-15k,2000人以上,上市公司,应届毕业生

"['西北旺', '马连洼', '上地']","大平台,技术氛围好",北京,百度在线网络技术（北京）有限公司,本科,"移动互联网,数据服务",[],"['股票期权', '弹性工作', '五险一金', '免费班车']","
职位描述：

工作职责：-承担质量工程中心相关业务平台的业务数据挖掘工作；-负责新技术的学习、研究和应用；职位要求：-熟悉大规模数据挖掘、机器学习、自然语言处理、分布式计算等-相关技术，能熟练使用聚类、回归、分类等算法并调优 ；-熟悉Linux 环境开发，至少熟悉Python/Awk/Go/C/C++ 等语言中一种或一种以上；-熟悉基于Spark、ElasticSearch、Mongodb 等大数据平台的相关开发 ；-了解NLP、舆情算法等基本概念者优先 ；-有深度学习实践经验者优先；

",数据挖掘研发工程师,15k-30k,2000人以上,不需要融资,3-5年

,"弹性工作,免费三餐,租房补贴,休闲下午茶",北京,北京字节跳动科技有限公司,本科,"移动互联网,数据服务",['智能硬件'],"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']","
职位描述：

职位职责：1、使用机器学习技术分析客户和用户商业意图、挖掘流量潜在商业价值，提升今日头条中的流量变现；2、主要方向：在线广告投放策略优化，离线数据挖掘，流量反作弊；3、模型设计与选择，代码输出；4、接收应届生，表现优秀者有转正机会。职位要求：1、优秀的编码与代码控制能力, 有扎实的数据结构和算法功底； 2、良好的逻辑思维能力，能够从海量数据中发现关键特征； 3、熟悉linux开发环境，思维细致，对数据分析有一定的兴趣； 4、有机器学习算法实际操作经验；5、熟悉大规模数据挖掘、机器学习、分布式计算中一项或多项；（加分项）6、有广告投放机制、用户数据建模挖掘经验者优先；（加分项）7、在校参加程序设计/算法竞赛经验。（加分项）

",数据挖掘实习生-核心广告系统,4k-8k,2000人以上,C轮,应届毕业生

"['汶水路', '大宁路', '共和新路']","大平台,前景,钱景,大拿多",上海,上海晶赞科技发展有限公司,本科,"数据服务,文化娱乐","['大数据', '算法']","['项目奖金', '带薪休假', '美女多', '硅谷工作机会']","
职位描述：

1、负责设计、开发挖掘类算法模块。2、建立数据挖掘模型，分析数据，识别潜在问题及其商业价值，设计方案，构建原型。3、数据处理、检查与清洗等，项目数据建模、模型的选取与优化、模型验证等工作；4、对运营数据进行分析与监控，基于数据进行用户画像描绘、用户分层，深度挖掘用户行为特征，构建用户的指标体系；任职资格： 1、 硕士或博士学位，专业为计算机、应用数学、模式识别、自动控制、统计学、运筹学等； 3年以上相关工作经验；2、 有统计建模、机器学习（聚类、分类、回归等）或数据挖掘应用于大数据的项目经验，或在某个相关技术方向有深入研究；3、 熟练掌握Java，Scala，SQL编程能力其中一种；4、 以下为加分项：??? a) 有推荐系统、深度学习框架等方面的建模经验；??? b) 有大规模分布式计算平台（Hadoop）的使用和并行算法开发及应用经验；??? c) 优秀的沟通表达能力。

",高级数据挖掘工程师,20k-30k,150-500人,D轮及以上,3-5年

['四平路'],"技术大牛,个人发展,人工智能,地铁周边",上海,上海掌小门教育科技有限公司,本科,"移动互联网,教育","['大数据', '算法']","['技能培训', '节日礼物', '绩效奖金', '岗位晋升']","
职位描述：

数据挖掘工程师
工作职责：
1. 基于业务的海量数据进行分析和挖掘
2. 构建用户画像，离线和在线。
3. 知识图谱的建设。
工作要求：
1. 重点本科以上学历，计算机相关专业，有互联网数据开发相关背景
2. 熟悉常用的机器学习算法和数据挖掘算法，如lr, gbdt, fm等，参与过完整的数据研发项目经验者优先。
3. 熟练使用java/python/shell等语言，熟悉linux系统优先.
4. 了解hadoop相关技术，有hadoop开发栈（mapreduce/spark/hive/storm/kafka等）经验者优先。
5. 有用户画像或特征平台工程服务经验优先。

",数据挖掘工程师,20k-40k,500-2000人,D轮及以上,3-5年

,"班车,餐补",北京,京东金融,硕士,金融,[],"['供应链金融', '消费金融', '众筹业务', '支付业务']","
职位描述：

岗位职责：
1、使用各种无监督和有监督方法对用户行为建模；
2、能使用各种高效的算法处理百亿用户数据，开展线上算法实验；
3、调研和把握当前的最新算法，熟练阅读国外文献和论文；
4、负责知识图谱和图计算的数据建设并研究强化学习。

任职资格：
1、硕士以上学历，数学、统计学或计算机等相关专业，海外背景优先考虑；
2、有良好的数学基础，4年以上数据挖掘经验，熟悉xgboost,svm,回归,聚类等机器学习常用算法，有深度学习方向经验，熟练使用tensorflow、keras之一；
3、熟练python,C/C++,java,R其中之一，有多个数据产品的建模经验；
4、有社区发现、知识图谱、做过强化学习与迁移学习者优先考虑；
5、较强的学习能力，思维敏捷，勤于思考，较好的英文读写能力，很高的成就感追求。

",资深数据挖掘工程师,30k-60k,2000人以上,上市公司,5-10年

,"技术氛围好,平台大,加班少,地铁周边",北京,普信恒业科技发展（北京）有限公司,硕士,金融,"['大数据', '金融', '数据分析']","['管理规范', '技能培训', '扁平管理', '弹性工作']","
职位描述：

职位描述：
1.负责应用机器学习算法对公司的海量金融数据进行分析和挖掘，方向包括（不仅限于）风险控制，反欺诈，精准市场营销，人工智能；
2.从大数据中挖掘用户本质属性，并分析用户行为模式和个性化需求，从而对相关产品做出改进；
3.根据业务产品，建立并完善模型效果评估体系；
4.与产品业务部门密切配合寻求数据层面的商业价值，调研分析新业务应用场景；
5.研究探索互联网金融前沿技术。
职位要求：
1.5年以上相关工作经验；
2.应用数学，统计学，经济学，应用物理，计算机相关专业，硕士以上学历。博士学历优先；
3.熟悉大规模数据分析技术，掌握机器学习的相关技术，熟悉数据挖掘相关算法，如决策树-decision tree， SVM、聚类-clustering， 逻辑回归-logistic regression，贝叶斯-Bayesian，深度学习等；
4.熟悉Python或Java语言，具有扎实的实际编程经验。熟悉SQL和ETL相关流程，熟悉Linux环境及常用命令。具有Hadoop及相关（Hbase、Hive、Pig等）经验；
5.工作态度认真、责任心强，有团队合作精神；有快速学习能力和良好沟通能力。
6.有金融相关工作经历优先，有学术研究背景优先。

",资深数据挖掘工程师,30k-50k,2000人以上,上市公司,5-10年

"['酒仙桥', '大山子']","大平台,发展通道,优秀团队",北京,同程网络科技股份有限公司,本科,"旅游,电子商务",['广告营销'],"['绩效奖金', '股票期权', '年底双薪', '五险一金']","
职位描述：

职责描述：
1、负责数据挖掘核心技术研究和开发?
2、基于海量用户行为数据，构建用户画像及知识图谱，挖掘用户行为模式
任职要求：
1、本科及以上学历，计算机、数学等相关专业，985院校毕业生优先考虑?；
2、热爱计算机科学和互联网技术，对人工智能，机器学习有浓厚兴趣；
3、对常用的机器学习算法，特征选择方法，数据建模过程有深入理解，?熟悉常用数据挖掘算法(如分类，聚类，回归，神经网络等)及其原理；
4、具备实际项目经验，熟练使用sklearn，TensorFlow?等机器学习库；
5、有画像、广告、推荐，搜索等算法方向实际工作经验优先；
6、优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情。

",数据挖掘工程师,25k-50k,2000人以上,D轮及以上,3-5年

"['四平路', '鞍山']","弹性工作,公司氛围好,免费供餐,零食无限量",上海,上海麦博文化传播有限公司,本科,"移动互联网,游戏",['游戏'],"['技能培训', '节日礼物', '绩效奖金', '岗位晋升']","
职位描述：

岗位职责：
1、游戏日志数据收集, ? 处理；2、搭建数据分析平台；3、按要求写脚本导出数据报表。?
? ?
任职要求：
有ELK或服务器日志收集处理经验优先 ? ?

",数据挖掘,9k-12k,50-150人,C轮,1-3年

,"七险一金,双休,租房补贴,固定14薪",北京,医渡云（北京）技术有限公司,本科,"O2O,医疗健康",[],"['节日礼物', '年底双薪', '股票期权', '带薪年假']","
职位描述：

工作职责：
1.? 海量医疗数据的清洗、统计、挖掘等算法研发。
2.? 利用机器学习模型在医学研究等方面对各种影响因素的挖掘与探索。
3.? 参与机器学习、数据挖掘、统计分析类的算法研究与实现.
职位要求：
1.? 机器学习、数据挖掘、计算机、数学、统计、金融等本科或以上学历
2.? 熟悉Python和SQL，具有两年以上的大数据统计分析和算法开发经验
3.? 熟练掌握Hadoop、Spark进行数据处理和分析
4.? 扎实的理论和算法基础，对常见数据挖掘、统计和机器学习算法有一定的理解。
5.? 擅长逻辑模型分析、设计，较强的抽象、概括、总结能力，善于发现思考并能以产品的思路提出解决问题的方案
6.? 数据敏感，喜欢数据工作，相信能从中挖掘出价值，有医学或药学背景更佳。

",算法/数据挖掘工程师,20k-35k,150-500人,B轮,3-5年

"['和平里', '雍和宫', '北新桥']",福利待遇、发展前景,北京,北京轻松筹网络科技有限公司,本科,"移动互联网,金融","['大数据', 'Hadoop', '算法']","['节日礼物', '股票期权', '扁平管理', '领导好']","
职位描述：

岗位职责：
1. 负责用户画像和智能推荐系统的算法开发，以及相关模块的设计和实现。
2. 分析用户的基本属性和行为轨迹，并预测用户的潜在特性和行为。
3. 根据用户画像进行用户分群，并进行相关的精准推荐。
?
任职资格
1. 计算机相关专业，本科及以上学历，3年以上数据挖掘相关工作经验。
2. 具有良好的逻辑分析能力、沟通能力和团队合作意识。
3. 熟悉常用的推荐算法，理解主流的监督式机器学习模型。
4. 参与过用户画像系统和推荐系统从0到1的构建。
5. 过硬的数据清洗和处理技能，深刻理解相关要义。
6. 扎实的编程技能，熟悉 Java、Python 和 Scala 等语言。
7. 熟悉 MySQL、Redis 等数据库。
8. 有较强的执行力以及分析问题和解决实际问题的能力。
?
加分技能
1. 有大规模推荐系统的研发经验。
2. 有处理海量实时数据和离线数据的经验。
3. 参与过用户画像系统和推荐系统从1到10的构建。
4. 熟悉sklearn、TensorFlow、NLTK等机器学习框架者。
5. 熟悉Hadoop、Spark、HBase、Hive、Kafka、Storm等计算平台和工具。
6. 掌握机器学习、深度学习、图像识别、自然语言处理中的一项或多项。

",中级数据挖掘工程师,18k-30k,500-2000人,C轮,3-5年

,核心业务，行业大牛，上升空间，弹性作息,北京,北京高域海汇科技有限公司,本科,移动互联网,[],"['""""']","
职位描述：

岗位职责	?	参与零售行业的数字化改造与新零售相关的数字化与智能化工作；	?	根据业务需求，收集、整理零售行业和线下商业的相关数据；	?	独立完成数据可视化、数据分析建模、模型优化等相关工作；	?	为数据展示工具等相关产品提供数据支持。职位要求	?	国内外优秀大学本科及以上学历，统计学，数学，计算机等相关专业；	?	两年以上数据分析相关工作经历，有大数据分析、零售行业数据分析经验者优先；	?	熟练掌握聚类、分类、回归、关联分析等常用的数据挖掘方法；	?	熟练运用Hive/SQL/Python3等数据处理及分析工具；	?	逻辑思维较强，对数据敏感，善于从数据中发现问题，并形成基于数据的分析结论；	?	工作认真细致，具有良好的学习能力和沟通能力。

",数据挖掘工程师,15K-30K,50-150人,不需要融资,3-5年

['华漕'],"阿里,公共安全,大数据",上海,杭州橙鹰数据技术有限公司,硕士,数据服务,[],"['年底双薪', '带薪年假', '午餐补助', '定期体检']","
职位描述：

职位描述：根据公安行业、客户的实际情况，深入挖掘业务需求，通过智能模型建设高效解决用户问题，不断产生客户价值。
1.?? 通过算法模型，对公安各种业务风险进行预测、预警、分类、聚类；
2.?? 与公安部门沟通合作，将数据与算法结合，应用到业务中去；
3.?? 负责业务数据价值分析，发现业务风险；
职位要求：
1. 统计学、计算机科学、数学等相关专业，硕士以上优先；
2. 具有丰富的数据建模实践经验，3年以上数据挖掘、文本挖掘、图像识别相关经验，精通其中一两个领域；
3. 熟练掌握Hive/SQL，拥有海量数据处理经验；?
4. 熟练使用Python/R语言等其中一种语言优先；?
5. 具有良好的商业敏感度和优秀的数据分析技能，能够开发创新而实际的分析方法以解决复杂的商业问题。
6、为人正直，梦想驱动；乐于面对挑战，皮实，自我调整能力强；善于思考，具备钻研精神。
?
?

",数据挖掘工程师(P6),15k-30k,150-500人,不需要融资,5-10年

"['望京', '来广营']",发展平台大,北京,北京尚德在线教育科技有限公司,本科,教育,[],"['绩效奖金', '专项奖金', '五险一金', '带薪年假']","
职位描述：

职责内容
1、用数据策略推动学术产品升级，并用产品数据来不断反馈优化数据策略升级
2、分析学员学习特征，以学员为中心，定制阶段化、个性化的学习方案
3、推进自适应学习模型，实现学员、讲师、教学资源的优化统一，完善学员学习路径优化，提升参与率与做题准确率
4、评估学员学习效果，预测学员考试成绩
5、推进学术资源的数据标准化、完整性及产品核心指标的监控、分析
6、推进知识图谱、在线学习方式、方法的研究创新，推进AI、机器学习技术在教学过程中的应用
任职要求
1、大学本科及以上学历，数学，统计学，计算机相关专业，3年以上工作经验
2、熟练掌握Excel、mysql、python、R等。
3、有丰富的数据分析建模经验，对数据驱动业务有一定理解
4、能独立完成数据的采集、处理与分析，完成模型的假设与验证；能从数据中提炼分析结果，挖掘存在的问题或价值
5、思维严谨，热爱分享，学习能力强，有教育行业分析经验优先

",数据挖掘工程师,30k-40k,2000人以上,上市公司,3-5年

"['将台路', '酒仙桥', '大山子']","5亿用户,六险一金",北京,北京墨迹风云科技股份有限公司,本科,"移动互联网,生活服务",[],"['五险一金', '弹性工作', '岗位晋升', '帅哥多']","
职位描述：

工作职责:1、理解业务的本质诉求，从0到1全面把握用户画像的建设方向，包括自然属性、行为属性、偏好属性等；2、梳理用户画像标签的算法逻辑，评估其准确率，确保画像标签的可用性；3、深度理解用户、业务、市场等多个角度，进行洞察分析，主动构建全面的画像指标体系； 4、配合建立画像的平台化产品，满足业务汇总及抽离数据需要；任职资格:1、有成功用户画像实际开发经验，从事画像或数据挖掘至少3年；2、理解推荐和信息流形态下算法分类用户的原理，理解用户和内容的特征和标签等基础概念；3、较强逻辑思维能力，具备数据/策略类完整产品项目经验，有UG／推荐／电商／广告等业务的数据挖掘经历优先；4、精通算法和机器学习原理，精通mysql、hive、python、shell，了解大数据hadoop原理 ，具备优秀的项目管理和推动能力；5、具备抗压能力、沟通能力和团队精神，富有激情和创新意识；

",数据挖掘工程师,25k-35k,150-500人,C轮,5-10年

"['西北旺', '上地', '马连洼']","大平台,福利好",北京,北京嘀嘀无限科技发展有限公司,本科,移动互联网,['大数据'],"['弹性工作', '节日礼物', '岗位晋升', '技能培训']","
职位描述：

1、负责业务相关数据指标的计算挖掘；
2、负责数据建模以及数据仓库应用产品的设计和开发；
3、 推进数据体系建设，用数据驱动产品与技术不断进步；
4、负责建立用户画像、特征及用户分层的数据；
5、参与项目规划，项目架构设计，数据仓库开发，模型开发，报表开发等。

",资深数据挖掘工程师,30k-40k,2000人以上,不需要融资,3-5年

['来广营'],大平台,北京,玖富金科控股集团有限责任公司,本科,金融,[],"['绩效奖金', '免费班车', '五险一金', '部门旅游']","
职位描述：

职位描述：
岗位职责:
-运用数据挖掘/统计学习的理论和方法，深入挖掘和分析用户相关数据。
-优化个性化推荐策略，精准营销，用户画像等相关应用
-从系统应用的角度，利用数据挖掘/统计学习的理论和方法解决实际问题?
-大规模数据的协同过滤、聚类等算法的比较研究

任职资格:
-2年以上机器学习、数据挖掘工作经验?
-至少精通一门编程语言（java，python），熟练使用常用算法和数据结构，有较强的实现能力?
-具有统计或数据挖掘背景，并对机器学习算法和理论有较深入的研究?
-较好的hsql应用能力
-熟悉分布式计算框架MR，Spark的使用
-熟悉数据挖掘相关算法(决策树、SVM、聚类、逻辑回归、贝叶斯)，并具备2年以上的实际工作经验
-有大规模数据挖掘经验者优先
-有互联网金融领域数据挖掘、分析建模相关经验优先?
-有用户行为、用户画像，精准营销领域业务等方面经验者优先?
-具有良好的学习能力、执行能力，协同能力

",数据挖掘工程师,25k-50k,2000人以上,D轮及以上,5-10年

,"弹性工作,免费三餐,租房补贴,休闲下午茶",北京,北京字节跳动科技有限公司,本科,"移动互联网,数据服务",['智能硬件'],"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']","
职位描述：

职位职责：1、使用机器学习技术分析客户和用户商业意图、挖掘流量潜在商业价值，提升今日头条中的流量变现；2、主要方向：在线广告投放策略优化，离线数据挖掘，流量反作弊；3、模型设计与选择，代码输出；4、接收应届生，表现优秀者有转正机会。职位要求：1、优秀的编码与代码控制能力, 有扎实的数据结构和算法功底； 2、良好的逻辑思维能力，能够从海量数据中发现关键特征； 3、熟悉linux开发环境，思维细致，对数据分析有一定的兴趣； 4、有机器学习算法实际操作经验；5、熟悉大规模数据挖掘、机器学习、分布式计算中一项或多项；（加分项）6、有广告投放机制、用户数据建模挖掘经验者优先；（加分项）7、在校参加程序设计/算法竞赛经验。（加分项）

",数据挖掘实习生-核心广告系统,4k-8k,2000人以上,C轮,应届毕业生

,"快乐成长,前景行业,成功型老板,前景行业",北京,北京惠福康信息咨询有限公司,本科,移动互联网,"['大数据', '数据分析']","['技能培训', '股票期权', '带薪年假', '绩效奖金']","
职位描述：

工作职责：
1、根据对产品业务的理解，梳理数据需求，建立相关业务模型;2、通过特征抽取和建模，实现用户行为分析和用户画像，为决策提供数据支持；
3、及时响应数据需求，并提供适当的分析解读;
职位要求：
1、熟悉SQL、Mongodb，理解数据库的基本原理和调优策略，有较好的SQL性能调优经验，;2、熟悉Shell和Linux开发环境，拥有Java或Python等开发经验;3、熟悉基于Hadoop的生态系统，有Hadoop、Hive、Spark集群使用、调优和运维经验;4、有日志采集、数据处理、数据仓库建模等经验者优先；5、对数据敏感，逻辑严谨，沟通能力好，工作积极主动，乐于接受挑战;

",数据挖掘工程师,18k-25k,50-150人,B轮,3-5年

['清河'],"14薪,弹性工作",北京,北京惠赢天下网络技术有限公司,本科,"移动互联网,电子商务",[],[],"
职位描述：

岗位职责1、从海量文本数据，事件数据中挖掘洗清门店数据，产品数据；2、对半结构数据，自然语言中进行信息抽取；3、各类通过机器学习或文本分析进行驱动的需求。任职要求1、扎实的数学基础，熟悉线性代数、统计、最优化等；2、对常用机器学习算法如线性回归、逻辑回归、决策树、聚类等算法，熟练使用理解透彻；3、熟悉stanfordNLP，OpenNLP，spark, word2vec这些技术在nlp领域中的应用；4、熟练使用数据分析工具、数据建模工具；5、熟悉c/c++,java,python,R及有相关工程经验的优先，有深度学习经验，使用过Caffe,TensorFlow,Theano等工具的优先，熟悉Hadoop/Hive/HBase/Spark/Storm等系统的优先

",数据挖掘工程师,15k-30k,500-2000人,D轮及以上,3-5年

['张江'],"五险一金,免费班车,弹性工作,年底双薪",上海,上海嵩恒网络科技股份有限公司,本科,"移动互联网,社交网络","['移动互联网', 'Java', 'Spark']","['年底双薪', '股票期权', '带薪年假', '交通补助']","
职位描述：

岗位职责：1、负责公司产品（千万日活以上）用户行为分析，实现用户的精准画像。2、负责公司产品（千万日活以上）用户价值挖掘，实现个性化推荐。职位要求：1、 计算机、数学、统计等相关专业本科及以上学历（硕士或博士加分）。2、 三年以上大规模数据分析、挖掘相关工作经验。3、 熟悉聚类、分类、回归、图模型等机器学习算法。4、 熟悉推荐算法，广告匹配及关键词推荐与CTR等。5、 熟悉自然语言处理，文本挖掘，topic model等，对其中某方面核心算法理解透彻，有实际建模经验者或者并行化经验者优先。补充要求：有一定算法基础，至少精通一门编程语言python/Java，熟悉Linux，熟练应用hadoop hive/spark处理分布式数据。优先条件：有CTR预估，复杂特征工程相关工作经验者优先，有深度学习相关经验，熟悉Tensorflow/Caffe/Keras等深度学习框架者优先。

",数据挖掘工程师,20k-40k,500-2000人,不需要融资,3-5年

['张江'],"上市背景,发展潜力大,薪酬福利佳,领导好",上海,银川仁辉信息科技有限公司,硕士,金融,[],"['交通补助', '午餐补助', '五险一金', '节日福利']","
职位描述：

高级数据挖掘工程师

工作职责：
1.? 负责信贷风险管理相关的数据分析、专题分析，并形成数据可视化方案，撰写分析报告；
2.? 深度挖掘海量数据，完善风控相关数据集市；
3.? 与团队一起建立个人信用评级标准，负责反欺诈评分、信用评估、催收评分等评分模型的开发设计；
4.? 持续推动和跟踪成果的产品化落地，并且跟踪监控、优化迭代风险政策及相关模型；
5.? 不断学习最新机器学习、数据挖掘领域的技术和成果。

任职要求：
1.? 硕士及以上学历，计算机，数学，统计及其相关专业；
2.? 3年以上机器学习、数据建模相关经验，主导（负责）过完整的建模项目；
3.? 熟练掌握系统的数据分析方法论，有扎实的统计学理论基础，精通机器学习、深度学习算法，有Kaggle等竞赛经验优先；
4.? 有实际完整信用评估模型开发、建设的项目经验， 有征信评级产品设计和业务处理流程相关理论和实践经验；
5.? 熟练使用建模软件及各种数据可视化工具，精通SQL、R、Python等语言；
6.? 有高度的规划能力和执行力，善于学习新知识，新领域，具备优秀的沟通、协调、组织能力，有较强责任心与抗压性。
7. 中国共产党员优先；

福利：

13薪+年终奖?五险一金
一年至少一次涨薪机会
饭贴车贴 25元/天
加班可申请调休
加班至9点饭贴另加20元/天
加班至10点打车全额报销
80元/人/月，团建基金
入职健康体检
每月集体生日会，生日的同学享有神秘个性化小礼物一份
带薪年假 每月0.5天年假，一年6天


",高级数据挖掘工程师,25k-45k,50-150人,不需要融资,3-5年

"['望京', '大山子', '花家地']","年底奖金,弹性工作,工作居住证,核心团队",北京,玖富金科控股集团有限责任公司,本科,金融,"['大数据', '金融', '数据分析']","['绩效奖金', '免费班车', '五险一金', '部门旅游']","
职位描述：

岗位职责:
-运用数据挖掘/统计学习的理论和方法，深入挖掘和分析用户相关数据。
-优化个性化推荐策略，精准营销，用户画像等相关应用
-从系统应用的角度，利用数据挖掘/统计学习的理论和方法解决实际问题?
-大规模数据的协同过滤、聚类等算法的比较研究

任职资格:
-2年以上机器学习、数据挖掘工作经验?
-至少精通一门编程语言（java，python），熟练使用常用算法和数据结构，有较强的实现能力?
-具有统计或数据挖掘背景，并对机器学习算法和理论有较深入的研究?
-较好的hsql应用能力
-熟悉分布式计算框架MR，Spark的使用
-熟悉数据挖掘相关算法(决策树、SVM、聚类、逻辑回归、贝叶斯)，并具备2年以上的实际工作经验
-有大规模数据挖掘经验者优先
-有互联网金融领域数据挖掘、分析建模相关经验优先?
-有用户行为、用户画像，精准营销领域业务等方面经验者优先?
-具有良好的学习能力、执行能力，协同能力

",数据挖掘工程师,15k-30k,2000人以上,D轮及以上,3-5年

"['望京', '来广营', '花家地']","绩效奖金,免费班车",北京,北京三快在线科技有限公司,本科,"移动互联网,O2O","['本地生活', '大数据']","['技能培训', '绩效奖金', '岗位晋升', '领导好']","
职位描述：

岗位职责：
1. 负责O2O领域美食行业的知识图谱建设，包括不限于商户画像，菜品画像，位置画像；
2. 使用挖掘和算法的手段进行数据价值探索，为商家经营赋能
3. 参与机器学习，精准营销的策略服务和系统建设
?
职位要求：
1. 掌握机器学习相关算法，如GBDT，LR，KNN等分类聚类算法；
2. 至少精通Java , Python，Scala三种之一；
3. 掌握hadoop,spark等分布式大数据处理技术和机器学习框架。
4. 具备较强的数据分析能力，能够基于复杂的业务场景快速建模和设计算法；
5. 优秀的沟通能力，踏实和坚持不懈的工作态度；
6. 3年以上，有互联网相关工作经验优先；

",数据挖掘高级工程师,25k-50k,2000人以上,D轮及以上,3-5年

"['中关村', '北京大学', '苏州街']","月餐补2k,工作居住证,期权换现金,年奖6个月",北京,巧达科技（北京）有限公司,硕士,"企业服务,数据服务","['大数据', '金融', '数据分析']","['月餐补2千', '半年加薪', '员工体检', '期权换现金']","
职位描述：

岗位职责：
1.??? 通过利用数据挖掘分类、聚类、预测等算法，结合海量自然人标签数据与业务数据，解决各种实际业务问题
2.??? 应用场景包含推荐，预测，社区划分，金融反欺诈等
任职要求：
1.??? 具备数学、计算机科学或相关专业领域，研究生及以上学历
2.??? 对机器学习分类、聚类、预测等常用算法有深入的理解和应用经验
3.??? 有两年及以上数据挖掘经验，有很强的数据敏感度，对数据处理特征工程有深入的理解和积累，有模型设计和优化的经验
4.??? 熟练Java 以及面向对象编程技术
5.??? 熟悉Linux/Unix 环境开发经验，会使用 Shell/Python等脚本语言
6.??? 熟悉分布式系统架构、设计和优化技术

",数据挖掘,20k-35k,50-150人,C轮,3-5年

"['复旦大学', '四平路', '五角场']","福利好,前景好,c轮",上海,浙江新再灵科技股份有限公司,硕士,移动互联网,"['云计算', '数据分析']","['带薪年假', '通讯津贴', '午餐补助', '交通补助']","
职位描述：

任职要求：
一、学历、经验要求：
1、五年以上工作经验，三年以上相关工作经验，硕士及以上学历，计算机、电子通信、数学等相关专业。
技能要求：
1. 具备查阅研读相关中英文论文的能力。
2. 能熟练使用C++、JAVA中至少一种，能熟练使用R，Python，Matlab至少一种。
3. 有Hadoop、Hbase、hive等数据库开发经验。
4. 能熟练使用python爬虫技术。
5. 能独立完成广告推荐系统的设计。
6. 具备一定的项目管理能力，具有业务落地推动经验

",高级数据挖掘工程师,25k-35k,150-500人,D轮及以上,3-5年

"['望京', '大山子', '花家地']",广阔的发展空间，有竞争力的薪资,北京,北京陌陌科技有限公司,本科,社交网络,['广告营销'],"['岗位晋升', '帅哥多', '管理规范', '技能培训']","
职位描述：

工作职责：1、基于大规模用户数据，运用机器学习/数据挖掘的理论和方法，建立和优化通用或特定领域内的用户自然属性、兴趣模型、状态模型；2、基于用户模型和内容模型，实现个性化推荐、精准广告等研发与应用，提高陌陌产品用户体验和广告投放效果；3、建立策略效果评估机制和监控体系，持续对策略/框架做出合理地调整或改进；4、从系统应用的角度，利用数据挖掘/数理统计的理论和方法解决实际问题。
职位要求：1、计算机、应用数学、模式识别或相关专业本科及以上学历（硕士或博士优先）；2、扎实的机器学习/推荐算法/数据挖掘理论和技术基础，有2年以上的实际工作经验；3、熟练掌握至少一种编程语言，C++、Java、Python、Scala；4、熟悉Linux开发环境；5、有用户画像、推荐系统、精准广告等方面的实际工作经验优先；6、熟悉Hadoop生态系统 / Spark / Hive / Hbase / Redis / Storm等使用经验者优先；7、具有良好的学习能力、时间和流程意识、沟通协作能力。

",数据挖掘工程师,20k-40k,500-2000人,上市公司,1-3年

"['中关村', '苏州街', '苏州桥']","薪酬高,福利好,年假多",北京,北京车之家信息技术有限公司,本科,"移动互联网,文化娱乐","['移动互联网', '广告营销', '人工智能']","['技能培训', '节日礼物', '带薪年假', '绩效奖金']","
职位描述：

岗位职责：
1. 深入了解和分析商业化数据智能应用场景，设计研发挖掘类数据产品并落地，提升数据商业价值
2. 负责商业产品相关的用户标签画像的维护与研发
3. 负责AI智能策略类工具和产品的研发落地
?
任职要求：
1. 统计学、数据挖掘、应用数学、计算机科学等相关专业背景
2. 3-5年以上的商业数据挖掘建模、算法研发经验，具备挖掘类数据产品的设计和研发经验
3. 熟练使用python 、R、java等相关统计分析语言，熟知各大主流算法实践
4. 对大数据平台工具hadoop，spark，hbase等有相关研发经验，熟悉数据建模和大数据处理流程，较强的工程实施能力
5. 熟悉互联网用户和商业模式，有较强的数据敏感度、对大数据应用创新有较好的商业敏感度者优先
6. 工作积极主动，较强的团队合作和总结能力，较强的学习和沟通能力，有创新有想法
?

",高级数据挖掘工程师,30k-60k,2000人以上,上市公司,5-10年

,"精英团队,工作氛围好,各种团建,管理规范",上海,上海新城金融信息服务有限公司,本科,"移动互联网,金融",['金融'],"['绩效奖金', '专项奖金', '带薪年假', '午餐补助']","
职位描述：

岗位职责:1）针对公司业务数据进行分析研究，挖掘数据的潜在信息，撰写数据分析报告；2）数据结合业务，针对重点业务模块开展深入的专题分析，为公司业务产品部门提供数据分析支持；3）持续跟踪和分析业务数据，阶段性的数据监测、解读、预警及建议成果输出。
