address,advantage,city,company_name,education,industry,industryLables,label,position_detail,position_name,salary,size,stage,work_year

",数据产品经理/数据分析师,15k-30k,2000人以上,上市公司,3-5年

"['上地', '马连洼', '西二旗']",机会多,北京,贝壳找房（北京）科技有限公司,本科,"移动互联网,O2O",[],"['股票期权', '带薪年假', '绩效奖金', '扁平管理']","
职位描述：

工作职责:1. 搭建所负责业务的数据指标体系，确定各业务关键指标的内在关联，进行指标梳理和底层数据开发；2. 维护业务数据库，维护python、shell脚本的编写与迭代，进行核心指标数据的传输；3. 与技术、产品方对接，了解数据埋点与底层数据逻辑；4. 根据业务发展不断扩充数据指标。任职资格:1. 具备2年以上互联网数据分析或商业分析经验；2. 有较强的学习意愿与能力，具备较强的沟通能力与跨部门合作的经验；3. 精通mysql、hive数据库，有数据库维护的相关经验，熟练使用EXCEL等工具；4. 了解算法理论知识，至少掌握R、SPSS等一种统计软件。

",数据分析师（数据库方向）,20k-40k,2000人以上,C轮,3-5年

,"独角兽企业,平均16薪,DAU千万,发展空间大",上海,上海基分文化传播有限公司,本科,移动互联网,[],"['专项奖金', '带薪年假', '弹性工作', '管理规范']","
职位描述：

岗位职责：1?与业务方沟通相关需求，并独立承担基础数据处理、报表开发、数据调研分析等数据工作；2?进行商业数据分析、理顺业务数据链路和指标框架、发展期的业务数据分析等，深入专题分析，为公司互联网业务的运营决策?提供数据支持；3?对日常运营数据监控和分析，?数据清洗与处理，数据报表的维护和搭建；
岗位要求：1?本科或硕士以上学历，计算机、统计、数学相关专业2?熟悉SQL/数据库/hive，精通R/python进行数据分析3?了解Tableau等BI工具4?有较好的团队精神、沟通能力，工作细致认真5?相关工作经验4年以上,?了解互联网业务数据?或在互联网公司工作过优先

",资深数据分析师,25k-50k,500-2000人,上市公司,5-10年

,"五险一金,提供住宿,绩效考核,周末双休",郑州,郑州蓝之海软件科技有限公司,硕士,不限 移动互联网,"['大数据', '可视化']","['""""']","
职位描述：

岗位职责：
1、负责构建大数据平台，大数据处理构架；
2、负责业务数据收集整理，对海量数据进行分析，并利用算法挖掘数据之间的相互作用关系和联系，发现潜在规律，建立机器学习算法并优化；
3、负责数据的自动化分析处理和统计工作；
4、建立和完善分析体系，跟踪模型的实施，定期优化算法和分析策略，提供合理化建议；
5、及时了解大数据产业的发展情况及大数据应用技术的发展方向。

任职要求：
1、统计学、应用数学、计算机等理工科相关专业，优秀者可放宽。
2、应届生亦可；3、较强的数据敏感度，逻辑思维缜密；4、有良好的沟通能力。

",数据分析,4k-8k,2000人以上,A轮,不限

"['望京', '来广营']","大牛如云,技术氛围,大佬领投,七险一金",北京,北京数美时代科技有限公司,本科,"企业服务,数据服务","['大数据', '数据挖掘']","['年底双薪', '大数据', '带薪年假', '通讯津贴']","
职位描述：

360、小米、百度等顶级互联网公司联合投资，顶级大数据公司

【岗位职责】
1、负责产品的策略、效果的分析，给出策略持续优化的意见
2、深入理解业务，发现业务特征，进行衍生数据价值挖掘

【任职条件】
1、数学、统计学、经济学、计算机等相关专业者优先；本科及以上学历
2、熟练掌握多种统计和分析方法，精通SQL、Excel等
3、思路开阔且灵活，对数字敏感，善于从数据中发现问题并抓住重点；
4，具备良好的数据敏感度、良好的逻辑思维，能及时发现和分析数据中隐含的变化和问题；
5、良好的逻辑思维能力，能够从海量数据中发现有价值的规律

公司福利待遇：
有竞争力的薪酬
期权奖励
五险一金+商业保险
午餐+晚餐补助
交通+通讯+电脑补贴
结婚+生育+丧葬+住院礼金
伯乐奖金
年假8天起+带薪病假
年度体检、零食畅享、团队建设、生日会、弹性办公


【关于数美】www.ishumei.com
数美（全称北京数美时代科技有限公司）成立于2015年6月，是一家专业的大数据科技公司。数美依托先进的核心AI技术和海量的数据基础，致力于解决多场景欺诈问题，为客户提供专业、可信赖的服务。团队均来自百度、阿里、腾讯、360、小米等顶尖互联网公司，在大数据、人工智能、机器学习、金融风控等领域有着丰富的实践经验。目前，业务已覆盖金融、支付、直播、社交、电商、O2O等为代表的多个行业领域，其中包括中信银行、用钱宝、人人贷、51信用卡、360、小米、58同城、爱奇艺、熊猫直播、花椒、唱吧等知名企业，截止到2017年6月，服务客户突破1000家。作为大数据反欺诈专业品牌，数美将持续挖掘数据价值，为金融机构、互联网企业提供智能、创新的一站式反欺诈综合解决方案
…………………………………………………………………………
了解更多
数美公司介绍
https://www.ishumei.com/aboutUs/introduction.html 
数美团队介绍
https://www.ishumei.com/aboutUs/team.html 
数美产品介绍
https://www.ishumei.com/product/creditFengkong.html 
数美解决方案介绍
https://www.ishumei.com/solution/finance.html 

",数据分析师,15k-25k,150-500人,B轮,1-3年

"['酒仙桥', '大山子', '将台路']","互联网前沿,五险一金,地铁周边,免费中晚餐",北京,北京爱声声科技有限公司,硕士,移动互联网,[],"['移动互联网', '五险一金', '扁平管理', '领导好']","
职位描述：

职责
数据指标构建
搭建业务指标体系，并对指标进?行行分解，为业务决策提供?支持
数据采集
根据产品需求，梳理理数据埋点，并验证数据准确性，为数据的接入质量量负责
数据监控与分析
日常数据指标的监控及归因分析
不断通过数据分析与洞洞察，为产品、运营提出「提升?用户留留存和转化」的合理理建议

要求
统计学、数学、计算机等与数据相关专业本科以上学历
3年年以上数据分析?工作经验，可独立完成数据分析项?目
在成熟的产品中，有过完整的从指标构建、数据采集再到数据监控与分析的经验

",数据分析师,15k-20k,50-150人,B轮,3-5年

,"弹性工作,大牛云集,定期团建,大平台",北京,北京旷视科技有限公司,本科,"移动互联网,硬件",['移动互联网'],"['科技大牛公司', '自助三餐', '年终多薪', '超长带薪假期']","
职位描述：

工作职责
1.对业务数据进行处理和分析
2.根据业务需求撰写数据分析报告
3.根据数据分析结果，对产品设计和业务流程的改进提供建议

任职要求
1.计算机、统计学、数学等相关专业
2.会使用scipy、 pandas、R、Matlab 等其中一种数据分析工具，熟悉Python、 SQL加分
3.具有良好的逻辑思维能力，能快速理解学习业务逻辑
4.具有良好的沟通能力和书面表达能力

",数据分析实习生,5k-6k,500-2000人,C轮,不限

"['团结湖', '三里屯', '工体']","技术大牛多,技术驱动型,弹性工作,年度旅游",北京,北京瓴岳信息技术有限公司,硕士,"移动互联网,金融",[],"['14薪', '弹性工作', '零食水果', '午餐晚餐']","
职位描述：

我们期望：
1. 应用数学、统计、计算机、理工科等相关专业本科以上学历；国内985/211或国外优秀大学；
2. 熟悉运用SQL、EXCEL、R/Python等工具进行数据处理和分析；
3. 有互联网金融或其他金融机构实习经验者优先；
4. 熟悉分类、回归、聚类等数据统计模型，具有一定的建模经验；
5. 严谨的逻辑思维、数理逻辑分析能力强，优秀的数值敏感性。

工作内容：
1. 报表支持：根据业务发展情况，提取归纳及汇总各个产品线核心指标，制定及完善数据报表，与数仓团队配合，完整报表上线及维护；
2. 业务分析：熟悉业务发展情况，针对业务发展中遇到的问题对业务数据统计分析，探究问题原因，找出解决方案，为公司业务发展提供支持；
3. 风控分析：根据用户数据进行分析，参与优化改进风控特征和模型。

",数据分析师,15k-25k,150-500人,不需要融资,1-3年

"['团结湖', '朝阳公园', '水碓子']","优秀团队,年度多薪",北京,北京互连众信科技有限公司,本科,"移动互联网,O2O","['大数据', '金融', '数据挖掘']","['带薪年假', '统一午餐', '五险一金', '弹性工作']","
职位描述：

岗位职责：
1.负责数据埋点、管理等。输出产品、运营、渠道等相关数据报表。例：转化分析、渠道分析等
2.基于业务逻辑，监控关键数据指标，及时发现异常，并定位问题
3.搭建数据体系，定期向部门提供日常报表、月报、季报等，针对指标数据异常，提出预警
4.对接产品、运营等数据需求，按时按量完成数据分析
5.根据具体业务需要，对业务策略、产品优化提供数据支持

岗位要求：
1.本科以上学历，统计、数学、计算机相关专业优先
2.具有2年以上数据分析经验，有互联网金融、信贷行业经验优先
3.精通SQL、Excel等，熟悉Python；了解SAS、SPSS、R等之一
4.熟悉逻辑回归、神经网络、决策树、聚类等建模方法；
5.工作严谨，责任心强，执行力高，有团队意识

",数据分析,10k-20k,150-500人,B轮,1-3年

,数据分析,广州,广州贝壳科技服务有限公司,本科,移动互联网,[],"['""""']","
职位描述：

工作职责：
1.负责数据管理，做好数据收集、统计、分析、维护等工作；
2.负责相关数据的统计分析，制作数据统计报表，并完成日常基础统计分析工作，满足业务开展需求；
3.逐步完善公司数据库，定期提供数据反馈和优化方案。
任职要求：
1.统招本科以上学历，房地产、金融、经济、统计学、工商管理相关专业，有互联网平台或中介行业经验优先；
2.能熟练运用SQL、SPSS、Word、Excel、PPT等；
3.具有较强的文字理解能力和逻辑推理能力，且对互联网平台及中介行业有一定的兴趣，愿意通过学习来增强自身在本行业的熟悉度；
4.交际能力较强，有较好的团队合作精神，能协调前线业务部门开展相关工作。

",数据分析,4k-6k,2000人以上,天使轮,不限

,"硅谷大牛,行业领先,福利好,晋升空间大",上海,上海喔噻互联网科技有限公司,本科,移动互联网,"['游戏', '大数据', 'BI']","['工程师文化', '年轻朝气', '乐视60寸', '德州']","
职位描述：

1、支持各业务条线的日常数据/报表需求。
2、针对业务问题提供专项分析、指导业务动作。
3、分析业务需求，根据需求设计系统化的解决方案，并推动实现。
4、为数据产品、项目按照规范建立完整文档。

岗位要求：
1、全日制本科及以上学历，计算机/数学/统计学或其他相关专业，性别不限。
2、熟练掌握SQL(硬性要求)。熟悉python/R等编程语言的优先，熟悉机器学习算法优先。
3、掌握常规数据分析方法，有数据分析工作经历优先，使用过BI工具者优先。
4、有良好的团队合作意识、沟通协调能力和快速学习能力。
5、有责任心，结果导向，愿意接受挑战。

",数据分析,8k-12k,500-2000人,B轮,1-3年

,"工作环境好,管理扁平",北京,北京言之有物科技有限公司,本科,"移动互联网,电子商务","['电商', '数据运营', '增长黑客（GrowthHacking）', '商业']","['五险一金', '带薪年假', '团队氛围好', '期权激励']","
职位描述：

工作职责：?
1、对接业务团队数据分析需求，通过分析为平台决策、产品方向提供数据支持；
2、基于分析成果，对业务问题进行深入分析，为产品改进、运营决策、营销推广策略提供数据支持，推动业务部门数据驱动业务决策的转化；
3、通过对公司运营数据研究，主动发起分析项目，创造业务价值；
4、协助设计和优化公司数据平台，搭建BI数据分析体系。

岗位要求：
1、统计、数学、信息技术相关专业本科以上学历，互联网2年以上数据分析/挖掘相关经验；
2、良好的数据敏感度，能从海量数据提炼核心结果；有丰富的数据分析、挖掘、清洗和建模的经验；?
3、熟悉掌握excel、SQL、PPT及至少一种常用数据分析工具（SPSS/SAS/Python等）；
4、有大数据处理经验，如Hive/Spark/Hadoop等使用经验者优先；
6、良好的跨团队、部门沟通及推动能力，有强烈的主人翁意识，积极发扬团队合作精神。

",数据分析师,15k-25k,50-150人,A轮,3-5年

,"发展空间好,薪酬福利好,文化氛围好,人性化制度",武汉,灯塔财经信息有限公司,本科,"移动互联网,金融",[],"['年底双薪', '股票期权', '专项奖金', '带薪年假']","
职位描述：

岗位职责：
1、负责数据收集、整理和录入工作；
2、审核重要数据或产品功能的准确性、及时性和专业性，确保数据的高质量；
3、从事金融数据的深度采集和挖掘工作，提供专业的金融数据；
4、完成团队的数据改革、创新，完善数据分析的方法和工具；
5、合理设计数据加工流程、规则、方法的整体方案 ；
6、与产品等部门合作，进行特定数据研究，撰写分析报告。
?
任职要求：
1、1年以上金融行业工作经验，本科及以上学历，金融类、经济类、数学类、财会类、统计类等相关专业 ；
2、具备较强的学习能力、分析、解决问题的能力，具有前瞻性；扎实的专业知识和完善的知识结构； 工作认真、负责且对业务精益求精； 较强的逻辑思维能力和执行力，具有较强的沟通协调能力；
3、熟悉计算机及基本办公软件应用，有数据库、证券行业经验优先。

",数据分析师,3k-6k,15-50人,不需要融资,1-3年

"['关山', '光谷']","互联网行业,舒适的环境",武汉,北京趣拿软件科技有限公司,大专,移动互联网,"['大数据', 'SPSS']","['技能培训', '节日礼物', '带薪年假', '无息住房贷款']","
职位描述：

一、岗位职责：
1、协助产品实现数据线上化；
2、运营业务报表采集整理及输出；
3、对业务量，hc等进行预测；
4、熟悉EXCEL函数/VBA
5、个人绩效管理；?团队绩效管理；
6、 通过各种维度对运营数据进行分析诊断，发现问题并跟进；
岗位要求:
1、具备优秀的数据分析能力，和报告输出能力；
2、具备较强的总结提炼能力和学习能力，在工作中能不断创新
3、具有1年以上数据分析工作经验

",数据分析师,4k-6k,2000人以上,不需要融资,1-3年

,六险一金，弹性工作，免费三餐，租房补贴,深圳,北京字节跳动科技有限公司,本科,"移动互联网,数据服务",[],"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']","
职位描述：

        职位职责：
1、负责业务指标体系建设；
2、负责日常业务运营数据分析，多维度/多模型地全面刻画业务数据状态；
3、负责从海量用户产生的海量数据中深入统计分析，挖掘用户行为，挖掘用户属性。

职位要求：
1、本科以上学历，计算机、数据专业优先；
2、熟悉hive，spark等大数据开发工具；
3、熟悉sql, tableau等数据处理和分析工具；
4、数据逻辑清晰，沟通能力强，业务理解能力强；
5、有构建数据仓库经验者优先；
6、有构建数据仓库、BI应用、互联网行业数据挖掘分析经验者优先;
        
",数据分析师-创新工具,20k-40k,2000人以上,C轮,1-3年

"['中关村', '双榆树', '人民大学']",平台好,北京,北京世纪好未来教育科技有限公司,本科,"移动互联网,教育","['大数据', '数据挖掘']","['上市公司', '领军企业', '五险一金', '住福计划']","
职位描述：

岗位内容:
1.? 理解业务运作逻辑，思考业务数据分析需求，构建指标体系。
2. 根据业务数据分析需求，设计数据采集方案，推进研发测试，保障数据质量。
3. 使用SQL和tableau等技术和工具，独立完成数据分析，线上数据报表输出。

任职要求：
1. 本科及以上学历，数学，统计相关专业优先。
2. 熟悉SQL，了解 Python，R语言。
3. 熟悉Tableau，了解 神策，PowerBI，SPSS ，SAS 等分析工具。
4. 熟悉国内外数据分析产品，了解机器学习， 加分。

",数据分析师,10k-15k,2000人以上,上市公司,1-3年

"['上地', '马连洼', '西二旗']","带薪年假,十五薪",北京,贝壳找房（北京）科技有限公司,本科,"移动互联网,O2O",[],"['股票期权', '带薪年假', '绩效奖金', '扁平管理']","
职位描述：

工作职责: ? ? 1.挖掘、处理用户在贝壳的浏览数据等，为运营提供用户洞察； ? ? 2.整合全国多城市数据，建立指标，检测全国各城市的APP运营效果； ? ? 3.根据运营及部分内容制作的需求，整合处理数据，输出数据，形成影响消费者的行业洞察。 ? ? 4.与产品合作，通过数据，提供优化产品的策略。 ? ?

任职资格: ? ? 1.有3年及以上互联网公司背景数据挖掘、分析工作经验； ? ? 2.熟练使用Excel、SQL（必备技能）、熟悉R、Python、tableau更优； ? ? 3.具有一定的用户拉新，促活，留存的分析及析结果应用，具有网站分析经验为加分项； ? ? 4.逻辑思维强，能够准确定性数据问题，擅长使用数据检验运营结果； ? ? 5.执行力强，擅长跨部门合作沟通，协作。? ??

",数据分析/运营,18k-28k,2000人以上,C轮,5-10年

"['大屯', '奥运村', '亚运村']","五险一金,大佬领投,免费体检,健身房",北京,车易拍（北京）汽车技术服务有限公司,硕士,电子商务,[],"['技能培训', '节日礼物', '年底双薪', '带薪年假']","
职位描述：

岗位职责：
1、从事汽车（尤其是二手车）/互联网行业的市场研究，分析行业现状，预估未来发展方向；
2、完成市场调研和客户调研项目的计划、组织、运作、管理与协调；
3、了解国际同行企业业务模式、经营管理经验等，能独立撰写研究报告；
4、主动搜集市场数据，对市场数据进行分析，得出市场洞察；
5、参与年度/季度业务规划和评估，组织日常会议与汇报报告。

任职资格：?
1、3年及以上市场研究工作经验，国际咨询公司工作经验者优先
2、 汽车或互联网行业从事相关工作经验3年以上，了解并热爱汽车或互联网行业，有汽车、电商、消费品研究工作经验者优先；
3、熟悉定性或定量分析方法，熟练掌握各类市场研究方法与模型，能够出色完成研究报告的撰写；
4、有良好的市场洞察能力，较强的数据分析能力；
5、对互联网领域富有激情，较强的商业意识和战略思维，优秀的商业分析能力和逻辑思维能力。

",数据分析师,20k-35k,500-2000人,D轮及以上,3-5年

"['中山公园', '镇宁路']","五险一金,周末双休,扁平化,电商行业",上海,东莞市乐其网络科技有限公司,本科,电子商务,['电商'],"['绩效奖金', '带薪年假', '年度旅游', '弹性工作']","
职位描述：

乐其X-lab介绍和愿景：
乐其X-Lab的使命是以数据为驱动，帮助客户获得生意增长。我们整合数据，从数据中获得洞察，进而制定市场战略。我们通过快速测试验证假设，对战略进行修正和改善，最终帮助客户找到最佳增长路径。

岗位职责：
1.项目前期数据和市场信息的收集。
2.通过分析多维度数据，包括店铺销售数据，电商平台行业数据，消费者需求调研，行业趋势数据等，为客户业务增长找到机会点。
3.对项目时间表有很好的把控，及时提交阶段性报告。
4.对数据质量和准确性负责。
5.参与撰写阶段性和最终研究报告，并提供可执行可落地的建议。
6.对于项目在店铺各板块的落地提出指导并跟进，反复验证和优化。
7.参与日常的客户会议和讨论，参与最终结果的演示。

任职要求：
1.本科及以上学历，社会学、经济学、统计学、心理学、管理学、营销学、金融学等专业；
2.有agency?或者客户端的消费者洞察经验，用户研究或者商业分析经验；
3.有极强的逻辑分析能力，判断能力和文档写作能力；
4.优秀的语言表达能力，具备一定的英文读写能力；
5.熟练使用Office工具；能使用爬虫，SPSS，数据库工具为佳。

",数据分析师,7k-14k,500-2000人,D轮及以上,3-5年

['向阳'],"年轻团队,双休,弹性工作,六险一金",烟台,秒针信息技术有限公司,本科,"数据服务,广告营销",['广告营销'],"['六险一金', '年底双薪', '绩效奖金', '完成E轮融资']","
职位描述：

工作职责：
1.?熟练使用秒针系统相关软件进行广告监测，提取相关数据并制作报告；
2.?分析数据并对数据进行多角度挖掘，为客户提供数据层面的策略指导；
3.?负责客户的定制化需求，提供相关数据支持，满足客户的潜在及延展性需要；
4.?与客户及相关执行人员的协调沟通，保证监测活动数据的准确及有效达成；
岗位要求：
1.?对数字敏感，踏实，重视细节，逻辑能力与学习能力强；
2.?具有团队协作精神，协调能力强，能在压力下保证工作效率；
3.?善于从数据中发现规律，有一定的总结概括能力，具备较强的沟通与表达能力；
4.?熟练使用Excel、PowerPoint、Word等办公软件，对Flash软件有一定的了解；
5.?有广告公司数字营销工作背景优先，无相关经验但认为自己能够胜任这份工作的，同样欢迎。

",数据分析师,3k-4k,500-2000人,D轮及以上,不限

,"大平台,技术牛,好前景,核心职位",北京,北京作业盒子科技有限公司,本科,"移动互联网,教育","['大数据', '商业', 'BI']","['技能培训', '年底双薪', '节日礼物', '年度旅游']","
职位描述：

岗位职责：
1、负责分析和解释产品试验，市场活动等的结果，为产品改进，推广试验等提供数据支持；
2、负责建立用户数据分析模型，针对用户行为进行数据监控和统计，发现用户行为模式与规律以及问题，为决策提供支持。
岗位要求：
1、良好的数据敏感度，能从海量数据发现问题；
2、熟悉 SQL，熟悉数据挖掘的常用算法；
3、熟悉python等脚本语言开发者优先；
4、有大数据集、分布式计算工具（Map/Reduce，Hadoop，Hive等）使用经验优先；
5、思路清晰，善于思考，有很强的数据分析能力，能独立分析问题并推动解决问题。

",数据分析,20k-40k,500-2000人,C轮,3-5年

,"五险一金,企业年金,带薪年假,通话餐补",郑州,中移在线服务有限公司,本科,移动互联网,"['教育', '数据挖掘']",[],"
职位描述：

1、主动深入业务，理解业务运作逻辑，能结合公司规划，推动发现新的业务优化点和增长点，并建立相应的数据支持体系；经验，将关键分析思路进行产品化。
2、收集和挖掘各智能化产品的数据需求，针对不同业务场景，与业务协作提炼出核心指标和分析框架，并呈现、跟踪、分析；能通过常规数据分析方法发现业务数据存在的异常、趋势、特点、可优化点等，通过数据描绘出整个业务流程、用户行为和重点环节的转化，帮助业务方更深刻的理解、使用和运营数据；
3、能主动向业务方输入自己的观点，提升业务方使用数据的频率；对业务进行常规报表解读、数据可视化工具使用的培训 ? ?
??
教育：全日制大学本科及以上学历；
知识：统计学、数学、计算机信息类、数据挖掘等相关专业。
技能：对数据敏感，具有缜密的逻辑思维能力及优秀的书面总结及口头表达能力；责任心强，细致认真，能承受较强的工作压力，热爱数据分析工作；熟练使用Excel、PPT、数据分析软件R/python、SQL，有较好的文字、数据、图表呈现能力；主动性强，能深刻理解业务，对数据化运营有一定了解；自我驱动，有owner意识，交付能力强；跨团队与部门的沟通能力强，有较强的团队协作意识和能力

",数据分析,15k-20k,2000人以上,不需要融资,3-5年

"['东直门', '三里屯', '左家庄']",弹性工作,北京,北京腾云天下科技有限公司,本科,移动互联网,"['移动互联网', 'SQL']","['精英团队', '扁平管理', '海量数据', '弹性工作']","
职位描述：

工作职责:1、负责业务需求分析和行业分析研究工作，对业务需求有敏锐的洞察，并能将其文档化。2、负责数据分析和研究工作，可以使用多种工具产品，对多源数据进行分析，提出数据解决方案。3、参与售前交流，可以抽象业务痛点，总结方法论或数据策略，提出数据分析思路或方法。4、参与项目落地实施，对数据模型的构建与优化提出执行思路，并落地实施；任职资格:1、国家承认全日制本科及以上学历，3年以上工作经验，计算机或统计学等理工科专业背景优先2、有数据信仰，对数据敏感，有优秀数据分析能力，具有数据类项目经验，如数据治理、数据仓库、报表等3、对新工具和技术有学习能力，至少会Sql或Python等其中一种，有良好的文案撰写和演讲表达能力4、能快速理解业务，有良好的团队协作和沟通协调能力，有互联网或广告相关数据分析能力的优先

",数据分析师(J10227),15k-25k,500-2000人,C轮,3-5年

"['团结湖', '三里屯', '工体']","福利待遇好,科技驱动,弹性工作,成长迅速",北京,北京瓴岳信息技术有限公司,硕士,"移动互联网,金融",[],"['14薪', '弹性工作', '零食水果', '午餐晚餐']","
职位描述：

我们期望：
1. 应用数学、统计、计算机、理工科等相关专业本科以上学历；国内985/211或国外优秀大学；
2. 熟悉运用SQL、EXCEL、R/Python等工具进行数据处理和分析；
3. 有互联网金融或其他金融机构实习经验者优先；
4. 熟悉分类、回归、聚类等数据统计模型，具有一定的建模经验；
5. 严谨的逻辑思维、数理逻辑分析能力强，优秀的数值敏感性。

工作内容：
1. 报表支持：根据业务发展情况，提取归纳及汇总各个产品线核心指标，制定及完善数据报表，与数仓团队配合，完整报表上线及维护；
2. 业务分析：熟悉业务发展情况，针对业务发展中遇到的问题对业务数据统计分析，探究问题原因，找出解决方案，为公司业务发展提供支持；
3. 风控分析：根据用户数据进行分析，参与优化改进风控特征和模型。

",数据分析师,15k-30k,150-500人,不需要融资,1-3年

,"薪资福利高,团队稳定,发展空间大,公司食堂",厦门,趣游（厦门）科技有限公司,本科,移动互联网,"['游戏', '大数据', '数据挖掘']","['绩效奖金', '年底双薪', '五险一金', '带薪年假']","
职位描述：

1. 主导整个项目数据收集和分析流程，精准提炼数据和分析，形成结论，并跟踪反馈整个过程；2. 熟悉游戏分析的相关指标体系，有自己的深入见解；有ARPG、传奇类游戏分析经验的优先；3. 独立主导建设服务于游戏的通用分析框架并把框架抽象自动化，且主动推进实现，促进产品优化和提升4. 整合外部数据，并结合游戏内用户行为，对用户进行多维度分析和挖掘，撰写高质量的分析报告，指导产品走向和项目改善；任职要求：1. 统计学、数学、信息与计算科学、计算机（有数据挖掘或BI经验）等相关专业本科及以上学历，2年以上互联网数据分析经验；2. 熟练使用Excel、SQL语句且工作曾使用过Hadoop \ Hive \ presto \ SQL server\ MySQL等中的至少一种。有hadoop、mysql使用经验优先；3. 精通使用SPSS、weka、R、python、matlab等统计分析软件中的至少一种；4. 具有良好的沟通、表达能力，能够快速、准确地理解产品需求，并能主动且创新性地解决问题5. 良好的逻辑思维与表达能力，善于用简单语言表述复杂结论；工作独立性强，强烈的自我驱动型，善于团队合作和管理；良好的数据敏感度，善于从海量数据中提炼核心结果。

",数据分析师,8k-16k,150-500人,不需要融资,1-3年

['江南'],"五险一金,弹性上班,餐补交补",杭州,浙江霖梓控股有限公司,本科,"移动互联网,金融",['金融'],"['股票期权', '带薪年假', '弹性工作', '交通补助']","
职位描述：

岗位职责：
1、根据业务、财务等数据，完成公司的经营分析，每日按时输出分析报告。
2、根据公司及产品的盈利目标，分析产品的定价策略、成本预算及资损指标；
3、根据资金数据，完成资金回笼率及资金流动性风险分析。
4、协助完成对各部门的考核评估建模，并按周跟踪数据分析。
5、按时完成主管交办的其他相关工作。
?任职资格：
1、学历要求：大学本科及以上
?2、工作年限：3年及以上
?3、专业要求：财务、管理会计、审计、金融等相关专业
?4、工作经验：财务分析、审计等相关岗位的工作经验
?5、能力要求：优秀的逻辑分析能力、数据处理能力，能熟练使用各种办公软件（分析图表工具需熟练掌握）；具有很强的学习能力，能够快速掌握公司业务流程，并及时更新完善分析模型；具有良好的协作、沟通技能，具备团队协作精神。

",数据分析,8k-15k,150-500人,B轮,3-5年

,"六险一金,大平台,员工餐厅,期权",长沙,长沙冉星信息科技有限公司,本科,"移动互联网,数据服务",['大数据'],"['节日礼物', '带薪年假', '绩效奖金', '扁平管理']","
职位描述：

大数据分析师
该岗位直接工作汇报对象为CEO
职位描述：
工作地点：前期长沙，后期在候选人所在地建立团队
薪资标准：年薪30W+，期权
岗位职责：
问卷星每月新增答卷超过一亿份，深度分析和挖掘这些数据的潜在价值。

岗位要求：
1、 计算机、数据、统计相关专业，本科以上学历，3年以上相关工作经验；
2、对数据敏感，有优秀的逻辑思维，了解互联网生态；
?
?
?

",大数据分析师,23k-30k,50-150人,A轮,3-5年

,"五险一金,年度旅游,节日福利,下午茶",郑州,郑州时空隧道信息技术有限公司,大专,"移动互联网,O2O","['大数据', 'BI']","['股票期权', '绩效奖金', '岗位晋升', '年度旅游']","
职位描述：

岗位职责：
1、根据公司业务方向，对产品、运营、市场数据进行分析，建立和完善运营指标体系；
2、主动深入业务，理解业务运作逻辑，能结合公司规划，推动发现新的业务优化点、增长点，为决策提供数据支持；
3、主动向运营部门输入自己的观点，提升其使用数据的频率，进行常规报表解读、数据可视化工具使用的培训；
4、深入理解产品的使用场景，为产品部门在可用性、成本方面更好的设计做参考；
5、根据分析结果编写PPT，向决策层输出方案报告。
岗位要求：
1、熟悉数据仓库数据分层及模型理论，1年以上相关领域实践经验；
2、掌握编写SQL脚本；
3、熟练使用Excel、ppt，有SPSS、SAS等分析统计工具经验优先；
4、良好的逻辑思维能力，能够发现关键数据、关键问题，从数据中发现有价值的规律；
5、思路清晰，具备良好的沟通能力和理解能力，较强的学习能力以及快速解决问题的能力。

",数据分析师,8k-15k,150-500人,B轮,3-5年

['西溪'],"扁平管理,五险一金,弹性工作,下午茶",杭州,杭州信牛网络科技有限公司,本科,"移动互联网,金融","['金融', '资信评估']","['绩效奖金', '股票期权', '定期体检', '弹性工作']","
职位描述：

岗位职责：
1、理解业务，构建业务指标体系，建立和完善日常业务数据报告体系；
2、及时、准确、完整地披露、监控营销活动或项目运作情况，提供数据分析报告；
3、通过专项分析，对业务问题进行深入分析，输出专项分析报告，为业务决策提供数据支持；
4、主动分析并研究业务数据，基于数据分析结果，为管理者和业务部门提供商业策略分析和业务优化建议。

任职要求：
1、3年金融或互联网行业数据分析工作经验，本科及以上学历，数学、计算机相关专业方向；
2、熟悉数据库原理，具备数据的处理能力，掌握hive、SQL等相关数据提取工具、熟练操作excel、PPT等工具，熟练R, SPSS等分析工具中的一种者优先；
3、良好的数据敏感度、逻辑思维能力和分析能力，能从海量数据提炼核心结果，有数据分析、挖掘、清洗和建模的经验优先；
4、独立编写商业数据分析报告，具备良好的商业敏感度和创新意识，快速识别商业问题和机会；
5、具备良好的沟通能力和团队精神，较强的学习能力，能承担较强的工作压力。

",数据分析,10k-20k,150-500人,不需要融资,3-5年

,六险一金，餐补，租房补贴，带薪休假,天津,北京字节跳动科技有限公司,本科,"移动互联网,数据服务",['数据分析'],"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']","
职位描述：

        职位职责：
1、负责对业务日常业务数据进行分析、挖掘潜在隐患风险、提出风险报告；
2、负责负日常管理数据进行分析，就影响的关键因素进入深入挖掘，提出整改建议；
